year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2023,4,636,4.3 B,Escotet,Juan Carlos,Juan Carlos Escotet,23-07-1959,63,Male,Venezuela,Spain,A Coruña,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,636,4.3 B,Feliciano,Jose E.,Jose E. Feliciano,29-05-1973,49,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,636,4.3 B,Hu,Kaijun,Hu Kaijun,01-01-1962,61,Male,China,China,Beijing,Healthcare,['Healthcare'],,,TRUE,Increased
2023,4,636,4.3 B,Hunt,Johnelle,Johnelle Hunt,04-01-1932,91,Female,United States,United States,Fayetteville,Logistics,['Logistics'],,,TRUE,Decreased
2023,4,636,4.3 B,Ilitch,Marian,Marian Ilitch,07-01-1933,90,Female,United States,United States,Bingham Farms,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2023,4,636,4.3 B,Katz,Daryl,Daryl Katz,01-09-1961,61,Male,Canada,Canada,Edmonton,Diversified,['Diversified'],Katz Group,Founder and Chairman,TRUE,Decreased
2023,4,636,4.3 B,Kozitsyn,Andrei,Andrei Kozitsyn,09-06-1960,62,Male,Russia,Russia,Verkhniaya Pyshma,Metals & Mining,['Metals & Mining'],,,TRUE,Increased
2023,4,636,4.3 B,Kulibaev,Timur,Timur Kulibaev,10-09-1966,56,Male,Kazakhstan,Kazakhstan,Almaty,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,636,4.3 B,Kulibaeva,Dinara,Dinara Kulibaeva,19-08-1967,55,Female,Kazakhstan,Kazakhstan,Almaty,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2023,4,636,4.3 B,Livingstone,Ian,Ian Livingstone,22-05-1962,60,Male,United Kingdom,,,Real Estate,['Real Estate'],,,TRUE,
2023,4,636,4.3 B,Livingstone,Richard,Richard Livingstone,29-11-1964,58,Male,United Kingdom,,,Real Estate,['Real Estate'],,,TRUE,
2023,4,636,4.3 B,Meyer,Gwendolyn Sontheim,Gwendolyn Sontheim Meyer,27-10-1961,61,Female,United States,United States,Rancho Santa Fe,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,636,4.3 B,Paul,Jay,Jay Paul,08-07-1947,75,Male,United States,United States,San Francisco,Real Estate,['Real Estate'],,,TRUE,Increased
2023,4,636,4.3 B,Pham,Nhat Vuong,Pham Nhat Vuong,05-08-1968,54,Male,Vietnam,Vietnam,Hanoi,Diversified,['Diversified'],,,TRUE,Decreased
2023,4,636,4.3 B,Stryker,Jon,Jon Stryker,03-05-1958,64,Male,United States,United States,New York,Healthcare,['Healthcare'],,,FALSE,Increased
2023,4,636,4.3 B,Tsai,Daniel,Daniel Tsai,25-04-1956,66,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,636,4.3 B,Tsai,Richard,Richard Tsai,02-06-1957,65,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,636,4.3 B,Wang,Frank,Frank Wang,30-10-1980,42,Male,China,China,Shenzhen,Technology,['Technology'],DJI Technology Co.,Founder and CEO,TRUE,Decreased
2023,4,636,4.3 B,Wang,Junshi,Wang Junshi & family,01-01-1949,74,Male,China,China,Ningbo,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,636,4.3 B,Wang,Wenjing,Wang Wenjing,05-12-1964,58,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Decreased
2023,4,636,4.3 B,Wertheim,Herbert,Herbert Wertheim,23-05-1939,83,Male,United States,United States,Coral Gables,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,659,4.2 B,Arison,Shari,Shari Arison,09-09-1957,65,Female,Israel,Israel,Tel Aviv,Service,['Service'],,"Investor, Philanthropist",FALSE,Decreased
2023,4,659,4.2 B,Aven,Pyotr,Pyotr Aven,16-03-1955,68,Male,Russia,Latvia,,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,659,4.2 B,Chan,Laiwa,Chan Laiwa & family,01-01-1941,82,Female,China,China,Beijing,Real Estate,['Real Estate'],,Philanthropist,TRUE,Decreased
2023,4,659,4.2 B,Chen,Hua,Chen Hua,01-01-1966,57,Male,China,China,Shenzhen,Real Estate,['Real Estate'],,,TRUE,Increased
2023,4,659,4.2 B,Hagen,Thomas,Thomas Hagen,01-01-1936,87,Male,United States,United States,Erie,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2023,4,659,4.2 B,Johnson,Rupert,"Rupert Johnson, Jr.",10-08-1940,82,Male,United States,United States,Burlingame,Finance & Investments,['Finance & Investments'],Franklin Resources,Vice Chairman and Director,FALSE,Decreased
2023,4,659,4.2 B,Kam,Dewi,Dewi Kam,23-07-1950,72,Female,Indonesia,Indonesia,Jakarta,Energy,['Energy'],,,TRUE,
2023,4,659,4.2 B,Kao,Min,Min Kao & family,10-01-1949,74,Male,United States,United States,Leawood,Technology,['Technology'],,,TRUE,Decreased
2023,4,659,4.2 B,Ladreit de Lacharriere,Marc,Marc Ladreit de Lacharriere,06-11-1940,82,Male,France,France,Paris,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,659,4.2 B,Lefkofsky,Eric,Eric Lefkofsky,02-09-1969,53,Male,United States,United States,Glencoe,Technology,['Technology'],Groupon,Chairman,TRUE,Increased
2023,4,659,4.2 B,Lin,Bin,Lin Bin,01-02-1968,55,Male,United States,China,Shenzhen,Technology,['Technology'],,,TRUE,Decreased
2023,4,659,4.2 B,Lin,Li,Lin Li,01-05-1963,59,Male,China,China,Shenzhen,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,659,4.2 B,Moritz,Michael,Michael Moritz,12-09-1954,68,Male,United States,United States,San Francisco,Technology,['Technology'],Sequoia,Investor,TRUE,Decreased
2023,4,659,4.2 B,Pritzker,Jean (Gigi),Jean (Gigi) Pritzker,01-07-1962,60,Female,United States,United States,Los Angeles,Service,['Service'],,,FALSE,Increased
2023,4,659,4.2 B,Shoen,E. Joe,E. Joe Shoen,28-10-1949,73,Male,United States,United States,Phoenix,Automotive,['Automotive'],,,FALSE,Increased
2023,4,659,4.2 B,Skoll,Jeff,Jeff Skoll,16-01-1965,58,Male,United States,United States,Los Angeles,Technology,['Technology'],,,TRUE,Decreased
2023,4,659,4.2 B,Snyder,Lynsi,Lynsi Snyder,05-05-1982,40,Female,United States,United States,Glendora,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2023,4,659,4.2 B,Susanto,Djoko,Djoko Susanto,09-02-1950,73,Male,Indonesia,Indonesia,Jakarta,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2023,4,659,4.2 B,Tahir,,Tahir & family,26-03-1952,71,Male,Indonesia,Indonesia,Jakarta,Diversified,['Diversified'],,,TRUE,Increased
2023,4,659,4.2 B,Thiel,Peter,Peter Thiel,11-10-1967,55,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],Founders Fund,Investor,TRUE,Decreased
2023,4,679,4.1 B,Babis,Andrej,Andrej Babis,02-09-1954,68,Male,Czech Republic,Czech Republic,Prague,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2023,4,679,4.1 B,Bellon,Danielle,Danielle Bellon & family,08-02-1940,83,Female,France,France,Paris,Service,['Service'],,,FALSE,Increased
2023,4,679,4.1 B,Burda,Hubert,Hubert Burda,09-02-1940,83,Male,Germany,Germany,Munich,Media & Entertainment,['Media & Entertainment'],,,FALSE,Increased
2023,4,679,4.1 B,Caporella,Nick,Nick Caporella,15-01-1936,87,Male,United States,United States,Plantation,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2023,4,679,4.1 B,Catsimatidis,John,John Catsimatidis,07-09-1948,74,Male,United States,United States,New York,Energy,['Energy'],,,TRUE,Increased
2023,4,679,4.1 B,Cook,Scott,Scott Cook,26-07-1952,70,Male,United States,United States,Woodside,Technology,['Technology'],,,TRUE,Decreased
2023,4,679,4.1 B,Garavoglia,Luca,Luca Garavoglia,27-02-1969,54,Male,Italy,Italy,Milan,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2023,4,679,4.1 B,Herlin,Antti,Antti Herlin,14-11-1956,66,Male,Finland,Finland,Kirkkonummi,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2023,4,679,4.1 B,Hong,Jie,Hong Jie,01-10-1967,55,Male,China,China,Putian,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,679,4.1 B,Jacobs,Jeremy,"Jeremy Jacobs, Sr. & family",21-01-1940,83,Male,United States,United States,East Aurora,Service,['Service'],,,FALSE,Increased
2023,4,679,4.1 B,Kesaev,Igor,Igor Kesaev,30-10-1966,56,Male,Russia,Russia,Moscow,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2023,4,679,4.1 B,Malone,Mary Alice Dorrance,Mary Alice Dorrance Malone,03-02-1950,73,Female,United States,United States,Coatesville,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2023,4,679,4.1 B,Moreira Salles,Joao,Joao Moreira Salles,01-01-1962,61,Male,Brazil,Brazil,Rio de Janeiro,Diversified,['Diversified'],,,FALSE,Increased
2023,4,679,4.1 B,Moreira Salles Junior,Walther,Walther Moreira Salles Junior,12-04-1956,66,Male,Brazil,Brazil,Rio de Janeiro,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2023,4,679,4.1 B,Moreno,Arturo,Arturo Moreno,14-08-1946,76,Male,United States,United States,Phoenix,Sports,['Sports'],,,TRUE,Increased
2023,4,679,4.1 B,Spuhler,Peter,Peter Spuhler,01-09-1959,63,Male,Switzerland,Switzerland,Weiningen,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,679,4.1 B,Sterling,Donald,Donald Sterling,26-04-1934,88,Male,United States,United States,Beverly Hills,Real Estate,['Real Estate'],,,TRUE,Increased
2023,4,679,4.1 B,Stokes,Kerry,Kerry Stokes,13-09-1940,82,Male,Australia,Australia,Perth,Diversified,['Diversified'],,,TRUE,Decreased
2023,4,679,4.1 B,Xie,Ken,Ken Xie,26-01-1963,60,Male,United States,United States,Los Altos Hills,Technology,['Technology'],,,TRUE,Decreased
2023,4,679,4.1 B,Xie,Liangzhi,Liangzhi Xie & family,01-01-1966,57,Male,China,China,Beijing,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,699,4.0 B,Bass,Sid,Sid Bass,09-04-1942,80,Male,United States,United States,Fort Worth,Energy,['Energy'],,,FALSE,Increased
2023,4,699,4.0 B,Chestnut,Ben,Ben Chestnut,15-06-1974,48,Male,United States,United States,Atlanta,Technology,['Technology'],,,TRUE,Decreased
2023,4,699,4.0 B,DeLuca,Elisabeth,Elisabeth DeLuca & family,25-07-1947,75,Female,United States,,,Food & Beverage,['Food & Beverage'],,,FALSE,
2023,4,699,4.0 B,Guo,Guangchang,Guangchang Guo,16-02-1967,56,Male,China,China,Shanghai,Diversified,['Diversified'],,,TRUE,Decreased
2023,4,699,4.0 B,Gupta,Vinod Rai,Vinod Rai Gupta,15-09-1945,77,Female,India,India,Delhi,Manufacturing,['Manufacturing'],,,FALSE,Increased
2023,4,699,4.0 B,Henry,John,John Henry,13-09-1949,73,Male,United States,United States,Boca Raton,Sports,['Sports'],,,TRUE,Increased
2023,4,699,4.0 B,Kalanick,Travis,Travis Kalanick,06-08-1976,46,Male,United States,United States,Los Angeles,Technology,['Technology'],Uber Technologies Inc.,Cofounder,TRUE,Increased
2023,4,699,4.0 B,Koon,Poh Keong,Koon Poh Keong,25-04-1961,61,Male,Malaysia,Malaysia,Petaling Jaya,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,699,4.0 B,Kurzius,Dan,Dan Kurzius,01-12-1971,51,Male,United States,United States,Atlanta,Technology,['Technology'],,,TRUE,Decreased
2023,4,699,4.0 B,Lee,Paul,Paul Lee,01-01-1958,65,Male,United States,China,Yuxi,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,699,4.0 B,Lutke,Tobi,Tobi Lutke,16-07-1980,42,Male,Canada,Canada,Ottawa,Technology,['Technology'],,,TRUE,Decreased
2023,4,699,4.0 B,Miller,Gail,Gail Miller,14-10-1943,79,Female,United States,United States,Salt Lake City,Automotive,['Automotive'],,,TRUE,Increased
2023,4,699,4.0 B,Mittal,Rajan,Rajan Mittal,05-01-1960,63,Male,India,India,Delhi,Telecom,['Telecom'],,,FALSE,
2023,4,699,4.0 B,Mittal,Rakesh,Rakesh Mittal,18-09-1955,67,Male,India,India,Delhi,Telecom,['Telecom'],,,FALSE,
2023,4,699,4.0 B,Perlmutter,Isaac,Isaac Perlmutter,01-12-1942,80,Male,United States,United States,Palm Beach,Media & Entertainment,['Media & Entertainment'],Marvel Entertainment,Chairman,TRUE,Decreased
2023,4,699,4.0 B,Saul,Bernard,"Bernard Saul, II.",15-04-1932,90,Male,United States,United States,Chevy Chase,Finance & Investments,['Finance & Investments'],Saul Centers,Chairman and CEO,FALSE,Increased
2023,4,699,4.0 B,Shani,Shaul,Shaul Shani,01-01-1955,68,Male,Israel,Italy,Milan,Telecom,['Telecom'],,,TRUE,Decreased
2023,4,699,4.0 B,Spielberg,Steven,Steven Spielberg,18-12-1946,76,Male,United States,United States,Pacific Palisades,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2023,4,699,4.0 B,Starak,Jerzy,Jerzy Starak,12-12-1947,75,Male,Poland,Poland,Konstancin,Healthcare,['Healthcare'],,,TRUE,Remained Even
2023,4,699,4.0 B,Tornqvist,Torbjorn,Torbjorn Tornqvist,08-11-1953,69,Male,Sweden,Switzerland,Geneva,Energy,['Energy'],,,TRUE,Increased
2023,4,699,4.0 B,Vigil Gonzalez,Rufino,Rufino Vigil Gonzalez,01-06-1948,74,Male,Mexico,Mexico,Mexico City,Metals & Mining,['Metals & Mining'],,,TRUE,Increased
2023,4,699,4.0 B,Zhang,Daocai,Zhang Daocai,01-01-1950,73,Male,China,China,Shaoxing,Diversified,['Diversified'],,,TRUE,Increased
2023,4,721,3.9 B,Blickle,Juergen,Juergen Blickle,01-01-1947,76,Male,Germany,Germany,Bruchsal,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2023,4,721,3.9 B,Cargill,Austen,"Austen Cargill, II.",09-03-1951,72,Male,United States,United States,Livingston,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,721,3.9 B,Cargill,James,"James Cargill, II.",07-04-1949,73,Male,United States,United States,Birchwood,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,721,3.9 B,Chaiyawan,Vanich,Vanich Chaiyawan,01-01-1932,91,Male,Thailand,Thailand,Bangkok,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,721,3.9 B,Chen,Dongsheng,Dongsheng Chen,01-12-1957,65,Male,China,China,Beijing,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,721,3.9 B,Chung,Mong-Koo,Mong-Koo Chung,19-03-1938,85,Male,South Korea,South Korea,Seoul,Automotive,['Automotive'],,,FALSE,Decreased
2023,4,721,3.9 B,Dart,Kenneth,Kenneth Dart,21-04-1955,67,Male,Belize,Cayman Islands,George Town,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2023,4,721,3.9 B,De'Longhi,Giuseppe,Giuseppe De'Longhi & family,24-04-1939,83,Male,Italy,Italy,Treviso,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2023,4,721,3.9 B,Fielmann,Guenther,Guenther Fielmann & family,17-09-1939,83,Male,Germany,Germany,Hamburg,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,721,3.9 B,Hunt,W. Herbert,W. Herbert Hunt,06-03-1929,94,Male,United States,United States,Dallas,Energy,['Energy'],,Investor,FALSE,Decreased
2023,4,721,3.9 B,Irsay,James,James Irsay,13-06-1959,63,Male,United States,United States,Carmel,Sports,['Sports'],Indianapolis Colts,CEO,FALSE,Increased
2023,4,721,3.9 B,Jaruphnit,Somurai,Somurai Jaruphnit,,,Female,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,FALSE,
2023,4,721,3.9 B,Liebmann,Marianne,Marianne Liebmann,11-07-1953,69,Female,United States,United States,Bozeman,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,721,3.9 B,Moll Filho,Jorge,Jorge Moll Filho & family,01-01-1945,78,Male,Brazil,Brazil,Rio de Janeiro,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,721,3.9 B,Moreira Salles,Fernando Roberto,Fernando Roberto Moreira Salles,29-05-1946,76,Male,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,FALSE,Increased
2023,4,721,3.9 B,Moreira Salles,Pedro,Pedro Moreira Salles,20-10-1959,63,Male,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,FALSE,Increased
2023,4,721,3.9 B,Newell,Gabe,Gabe Newell,03-11-1962,60,Male,United States,United States,Seattle,Gambling & Casinos,['Gambling & Casinos'],Valve Corporation,Cofounder and CEO,TRUE,Remained Even
2023,4,721,3.9 B,Oetker,Alfred,Alfred Oetker,01-01-1967,56,Male,Germany,Germany,Bielefeld,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2023,4,721,3.9 B,Oetker,Carl Ferdinand,Carl Ferdinand Oetker,03-10-1972,50,Male,Germany,Germany,Bielefeld,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2023,4,721,3.9 B,Oetker,Julia,Julia Oetker,26-01-1979,44,Female,Germany,Germany,Bielefeld,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2023,4,721,3.9 B,Ruan,Hongliang,Ruan Hongliang & family,01-01-1961,62,Male,China,China,Jiaxing,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,721,3.9 B,Stevens,Mark,Mark Stevens,17-02-1960,63,Male,United States,United States,Steamboat Springs,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,721,3.9 B,Tsai,Hong-tu,Tsai Hong-tu,01-08-1952,70,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,721,3.9 B,Wadia,Nusli,Nusli Wadia,15-02-1944,79,Male,India,India,Mumbai,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2023,4,721,3.9 B,Wu,Yiling,Wu Yiling,24-10-1949,73,Male,China,China,Shijiazhuang,Healthcare,['Healthcare'],,,TRUE,Remained Even
2023,4,721,3.9 B,Yu,Renrong,Yu Renrong,01-04-1966,57,Male,China,China,Ningbo,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,721,3.9 B,Zhu,Baoguo,Zhu Baoguo & family,25-04-1962,60,Male,China,China,Shenzhen,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,748,3.8 B,Bhatia,Rahul,Rahul Bhatia,10-06-1959,63,Male,India,India,Delhi,Service,['Service'],,,FALSE,
2023,4,748,3.8 B,Caltagirone,Francesco Gaetano,Francesco Gaetano Caltagirone,21-03-1943,80,Male,Italy,Italy,Rome,Construction & Engineering,['Construction & Engineering'],,,TRUE,Decreased
2023,4,748,3.8 B,Diller,Barry,Barry Diller,02-02-1942,81,Male,United States,United States,New York,Media & Entertainment,['Media & Entertainment'],,,TRUE,Decreased
2023,4,748,3.8 B,Edens,Wesley,Wesley Edens,31-10-1961,61,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,748,3.8 B,Feinberg,Stephen,Stephen Feinberg,29-03-1960,63,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Cerberus Capital Management,Co-founder and CEO,TRUE,Increased
2023,4,748,3.8 B,Gangwal,Rakesh,Rakesh Gangwal,25-07-1953,69,Male,United States,United States,Miami,Service,['Service'],,,TRUE,Decreased
2023,4,748,3.8 B,Grendys,Joseph,Joseph Grendys,01-12-1961,61,Male,United States,United States,Chicago,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2023,4,748,3.8 B,Ingram,Martha,Martha Ingram & family,20-08-1935,87,Female,United States,United States,Nashville,Media & Entertainment,['Media & Entertainment'],Ingram Industries,Former Chairman,FALSE,Decreased
2023,4,748,3.8 B,Li,Xiang,Li Xiang,01-10-1981,41,Male,China,China,Beijing,Automotive,['Automotive'],,,TRUE,Decreased
2023,4,748,3.8 B,Perot,H. Ross,"H. Ross Perot, Jr.",07-11-1958,64,Male,United States,United States,Dallas,Real Estate,['Real Estate'],,,FALSE,Increased
2023,4,748,3.8 B,Raheja,Chandru,Chandru Raheja,01-10-1940,82,Male,India,India,Mumbai,Real Estate,['Real Estate'],,,FALSE,Increased
2023,4,748,3.8 B,Rees-Jones,Trevor,Trevor Rees-Jones,12-08-1951,71,Male,United States,United States,Dallas,Energy,['Energy'],,,TRUE,Decreased
2023,4,748,3.8 B,Shigeta,Yasumitsu,Yasumitsu Shigeta,25-02-1965,58,Male,Japan,Japan,Tokyo,Telecom,['Telecom'],,,TRUE,Increased
2023,4,748,3.8 B,Su,Qingcan,Su Qingcan,01-01-1969,54,Male,China,China,Xiamen,Healthcare,['Healthcare'],,,TRUE,
2023,4,748,3.8 B,Tsai,Cheng-ta,Tsai Cheng-ta,01-04-1950,73,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,748,3.8 B,Udvar-Hazy,Steven,Steven Udvar-Hazy,23-02-1946,77,Male,United States,United States,Westlake,Service,['Service'],Air Lease ,CEO and Chairman,TRUE,Decreased
2023,4,748,3.8 B,Uihlein,Elizabeth,Elizabeth Uihlein,07-07-1945,77,Female,United States,United States,Lake Forest,Manufacturing,['Manufacturing'],,Entrepreneur,TRUE,
2023,4,748,3.8 B,Uihlein,Richard,Richard Uihlein,27-08-1945,77,Male,United States,United States,Lake Forest,Manufacturing,['Manufacturing'],,,TRUE,
2023,4,766,3.7 B,Barnard,Hayes,Hayes Barnard,15-02-1972,51,Male,United States,United States,Austin,Finance & Investments,['Finance & Investments'],,,TRUE,
2023,4,766,3.7 B,Berkley,William,William Berkley,01-09-1946,76,Male,United States,United States,Coconut Grove,Finance & Investments,['Finance & Investments'],W. R. Berkley,Chairman and CEO,TRUE,Remained Even
2023,4,766,3.7 B,Cohen,Charles,Charles Cohen,08-02-1952,71,Male,United States,United States,New York,Real Estate,['Real Estate'],,,FALSE,Increased
2023,4,766,3.7 B,Gabay,Yakir,Yakir Gabay,13-04-1966,56,Male,Cyprus,United Kingdom,London,Real Estate,['Real Estate'],,,TRUE,Decreased
2023,4,766,3.7 B,Huang,Li,Huang Li,27-06-1963,59,Male,China,China,Wuhan,Technology,['Technology'],,,TRUE,Decreased
2023,4,766,3.7 B,Jacobs,Brad,Brad Jacobs,01-07-1956,66,Male,United States,United States,Greenwich,Logistics,['Logistics'],,,TRUE,Remained Even
2023,4,766,3.7 B,Ji,Qi,Ji Qi,01-10-1966,56,Male,China,China,Shanghai,Real Estate,['Real Estate'],,,TRUE,Increased
2023,4,766,3.7 B,Jiang,Jason,Jason Jiang,01-01-1973,50,Male,China,China,Shanghai,Media & Entertainment,['Media & Entertainment'],,,TRUE,Decreased
2023,4,766,3.7 B,Kavanaugh,Jim,Jim Kavanaugh,17-10-1962,60,Male,United States,United States,St. Louis,Technology,['Technology'],,,TRUE,Increased
2023,4,766,3.7 B,LeFrak,Richard,Richard LeFrak & family,29-08-1945,77,Male,United States,United States,New York,Real Estate,['Real Estate'],,,FALSE,Remained Even
